ActualFlightTime	ActualTotalFuel	ActualTOW	FlownPassengers	BagsCount	FlightBagsWeight
58.0	2507.0	62873.0	178.0	23.0	300.0
59.0	2540.0	62637.0	174.0	24.0	310.0
126.0	5442.0	66156.0	173.0	47.0	610.0
66.0	3010.0	62836.0	175.0	26.6	344.0
132.0	5770.0	68913.0	181.0	81.0	1070.0
154.0	6710.0	68278.0	180.0	54.0	700.0
134.0	5730.0	66410.0	185.0	83.0	1080.0
186.0	8010.0	68659.0	178.0	52.0	680.0
93.0	4120.0	64378.0	168.0	52.2	679.0
82.0	3490.0	60950.0	113.0	9.0	110.0
79.0	3410.0	63000.0	170.0	28.4	372.0
151.0	6980.0	67390.0	176.0	85.0	1110.0
189.0	8340.0	71453.0	176.0	69.0	900.0
34.0	1830.0	64505.0	181.0	11.0	140.0
54.0	2520.0	64959.0	174.0	35.0	460.0
144.0	6300.0	67825.0	178.0	83.0	1080.0
232.0	9940.0	70219.0	170.0	67.0	870.0
90.0	4060.0	64632.0	178.0	55.0	715.0
137.0	6390.0	67879.0	180.0	106.0	1380.0
136.0	5620.0	66501.0	180.0	38.0	490.0
119.0	5320.0	66519.0	186.0	19.0	240.0
136.0	5600.0	67172.0	182.0	69.0	900.0
107.0	4636.0	63381.0	153.0	36.0	470.0
134.0	5610.0	65739.0	165.0	62.0	820.0
101.0	4010.0	62945.0	168.0	72.0	940.0
132.0	5800.0	65721.0	172.0	46.0	600.0
130.0	5610.0	66439.0	178.0	30.8	402.0
247.0	10716.0	72596.0	187.0	116.0	1490.0
82.0	3740.0	66156.0	178.0	38.0	490.0
59.0	2400.0	61567.0	170.0	21.0	270.0
128.0	5497.0	66864.0	182.0	79.0	1030.0
136.0	5520.0	65576.0	171.0	52.0	680.0
95.0	4080.0	64614.0	182.0	41.0	503.0
86.0	3740.0	63580.0	175.0	20.0	260.0
167.0	7650.0	70328.0	180.0	62.0	810.0
162.0	6500.0	68025.0	182.0	107.0	1390.0
78.0	3270.0	63852.0	178.0	27.0	350.0
121.0	5330.0	69113.0	182.0	92.0	1190.0
37.0	1850.0	61385.0	162.0	55.0	720.0
60.0	2680.0	62927.0	176.0	24.0	310.0
156.0	6740.0	69095.0	163.0	87.0	1130.0
74.0	3470.0	65376.0	176.0	27.0	350.0
102.0	4462.0	65594.0	177.0	39.0	510.0
147.0	6535.0	67934.0	185.0	70.0	910.0
63.0	3210.0	65231.0	164.0	24.0	310.0
117.0	4740.0	64469.0	169.0	63.0	820.0
75.0	3220.0	63036.0	167.0	15.0	200.0
48.0	2140.0	60351.0	149.0	24.0	310.0
37.0	2000.0	61893.0	140.0	12.0	160.0
138.0	6110.0	68151.0	179.0	31.0	400.0
141.0	5930.0	67371.0	172.0	84.0	1090.0
120.0	5240.0	66882.0	170.0	52.0	680.0
97.0	4399.0	64868.0	178.0	38.0	490.0
128.0	5870.0	68623.0	177.0	48.0	620.0
148.0	6662.0	68025.0	175.0	65.0	850.0
123.0	4600.0	63199.0	153.0	35.0	460.0
78.0	3140.0	63308.0	176.0	57.0	740.0
126.0	5406.0	64270.0	145.0	28.0	360.0
119.0	4920.0	66102.0	180.0	60.0	780.0
111.0	4975.0	65122.0	175.0	40.0	520.0
52.0	2360.0	62728.0	173.0	10.0	130.0
109.0	4740.0	66628.0	182.0	61.0	790.0
39.0	1760.0	61041.0	164.0	9.0	130.0
136.0	5934.0	67281.0	171.0	80.0	1040.0
108.0	4390.0	65630.0	178.0	65.0	850.0
81.0	3650.0	61911.0	143.0	21.0	270.0
85.0	3922.0	64868.0	172.0	42.4	552.0
178.0	7224.0	59662.0	72.0	22.0	290.0
38.0	1550.0	52261.0	52.0	13.2	173.6
76.0	3370.0	63054.0	170.0	10.0	130.0
138.0	6270.0	68659.0	162.0	110.0	1430.0
125.0	5350.0	65993.0	168.0	100.0	1300.0
83.0	3350.0	63544.0	173.0	27.0	360.0
85.0	3591.0	63943.0	181.0	29.0	370.0
107.0	4426.0	64814.0	175.0	59.8	592.0
167.0	6740.0	68206.0	183.0	84.0	1090.0
70.0	3090.0	62909.0	153.0	26.0	404.0
69.0	2990.0	62564.0	161.0	34.0	469.0
43.0	2040.0	61240.0	153.0	19.0	247.0
67.0	3000.0	62728.0	154.0	23.0	300.0
55.0	2550.0	63272.0	187.0	52.0	676.0
84.0	3930.0	61821.0	114.0	37.0	480.0
43.0	2227.0	61440.0	170.0	33.0	429.0
61.0	2400.0	60152.0	138.0	56.0	244.0
38.0	1850.0	63399.0	169.0	52.0	676.0
100.0	4562.0	65322.0	171.0	28.0	360.0
156.0	6850.0	67335.0	175.0	93.0	1210.0
40.0	1770.0	60612.4	147.0	210.0	16.0
45.0	2150.0	63236.0	158.0	9.0	130.0
48.0	2010.0	63344.0	178.0	15.0	200.0
43.0	2000.0	63217.0	182.0	30.0	390.0
150.0	6290.0	67244.0	179.0	87.0	1130.0
176.0	7623.0	67861.0	182.0	83.0	1080.0
79.0	3420.0	63344.0	157.0	22.0	290.0
196.0	8490.0	70365.0	178.0	82.0	1070.0
60.0	2760.0	62383.0	161.0	30.0	390.0
36.0	1630.0	52388.0	53.0	6.0	80.0
122.0	5190.0	65177.0	169.0	19.0	250.0
152.0	6671.0	67771.0	179.0	93.0	1209.0
239.0	10540.0	71653.0	183.0	88.8	1155.8
98.0	4180.0	63798.0	167.0	54.0	250.0
37.0	1660.0	55653.0	96.0	8.0	100.0
61.0	2594.0	62002.0	170.0	19.2	268.0
128.0	4630.0	55091.0	43.0	17.0	220.0
52.0	2500.0	62546.0	164.0	10.0	130.0
75.0	3100.0	58537.0	56.0	12.0	150.0
42.0	2120.0	59299.0	108.0	13.0	170.0
138.0	5430.0	60823.0	108.0	33.0	430.0
112.0	4526.0	58882.0	95.0	20.0	260.0
82.0	3750.0	65884.0	172.0	18.0	230.0
82.0	3660.0	63943.0	176.0	20.0	260.0
84.0	3542.0	58882.0	103.0	13.0	170.0
108.0	4330.0	59208.0	105.0	25.0	330.0
98.0	4440.0	66192.0	182.0	91.0	1180.0
95.0	3500.0	53095.0	54.0	23.0	300.0
84.0	3730.0	66773.0	172.0	31.0	400.0
51.0	2240.0	62256.0	169.0	19.8	257.4
132.0	6070.0	68551.0	175.0	26.0	340.0
139.0	6140.0	68097.0	179.0	50.0	650.0
185.0	8413.0	70419.0	188.0	65.0	850.0
86.0	3830.0	64560.0	178.0	99.0	1287.0
77.0	3470.0	65449.0	188.0	69.0	897.0
135.0	5900.0	65830.0	180.0	36.0	470.0
142.0	6155.0	68496.0	181.0	34.0	440.0
150.0	6785.0	68569.0	185.0	56.0	730.0
155.0	6020.0	66773.0	174.0	32.0	420.0
167.0	7160.0	68714.0	185.0	27.0	350.0
178.0	6970.0	61240.0	72.0	37.0	480.0
130.0	5420.0	65449.0	175.0	33.0	430.0
129.0	5600.0	67480.0	180.0	62.0	810.0
114.0	5250.0	64759.0	160.0	65.0	620.0
147.0	6800.0	68569.0	183.0	81.0	1050.0
114.0	4930.0	65449.0	172.0	30.0	390.0
154.0	6670.0	67734.0	170.0	116.0	1510.0
167.0	7540.0	68260.0	181.0	77.0	1010.0
144.0	6280.0	65703.0	164.0	32.0	420.0
109.0	4350.0	63907.0	180.0	37.8	551.6
216.0	9310.0	70963.0	176.0	66.2	898.0
180.0	7995.0	69566.0	186.0	86.0	1120.0
201.0	8558.0	69802.0	174.0	77.0	1000.0
228.0	10004.0	72560.0	187.0	93.4	1216.0
113.0	5170.0	66174.0	178.0	19.0	250.0
120.0	5140.0	65412.0	175.0	23.0	300.0
60.0	2990.0	63961.0	183.0	14.0	180.0
184.0	8168.0	67353.0	162.0	43.2	37.0
73.0	3530.0	65140.0	166.0	18.0	231.0
108.0	4780.0	65412.0	177.0	35.0	450.0
95.0	4020.0	64342.0	178.0	12.0	150.0
138.0	6230.0	69095.0	173.0	66.0	859.0
67.0	3230.0	65485.0	180.0	85.0	1105.0
131.0	5500.0	67099.0	181.0	59.0	770.0
98.0	4401.0	65684.0	176.0	63.0	820.0
40.0	1740.0	60826.4	151.0	5.0	70.0
165.0	6885.0	68170.0	183.0	40.0	520.0
76.0	3229.0	63109.0	177.0	12.0	160.0
65.0	3120.0	63852.0	181.0	3.0	689.0
82.0	3290.0	61603.0	151.0	9.0	120.0
141.0	6380.0	68369.0	177.0	33.0	430.0
62.0	2790.0	62709.0	167.0	49.0	240.0
101.0	4220.0	62292.0	150.0	21.6	280.0
224.0	9920.0	71816.0	183.0	71.0	920.0
208.0	8933.0	70546.0	181.0	106.0	1380.0
216.0	9050.0	68678.0	168.0	96.0	840.0
60.0	2800.0	65068.0	181.0	48.0	620.0
171.0	7450.0	69530.0	183.0	115.0	1490.0
82.0	3660.0	64378.0	179.0	35.0	460.0
222.0	8825.0	63725.0	94.0	60.0	780.0
170.0	7560.0	69113.0	175.0	79.0	1030.0
101.0	3910.0	63272.0	166.0	19.0	250.0
106.0	4567.0	64306.0	165.0	16.0	210.0
116.0	5060.0	65304.0	169.0	38.0	494.0
49.0	2200.0	62329.0	175.0	8.0	100.0
184.0	7400.0	69022.0	185.0	51.0	660.0
185.0	7760.0	68805.0	178.0	60.0	780.0
147.0	6154.0	67081.0	177.0	55.0	720.0
140.0	6070.0	69458.0	182.0	49.0	600.0
89.0	3690.0	62655.0	156.0	17.0	220.0
84.0	3520.0	64669.0	183.0	61.0	793.0
229.0	9760.0	71653.0	183.0	88.0	1149.0
122.0	5337.0	66174.0	172.0	133.0	1729.0
61.0	2790.0	65322.0	184.0	45.0	590.0
143.0	5840.0	66356.0	180.0	109.0	1420.0
250.0	10530.0	67734.0	123.0	66.0	860.0
83.0	3790.0	63743.0	169.0	33.0	430.0
92.0	4100.0	65739.0	186.0	43.0	560.0
95.0	4235.0	65140.0	178.0	20.0	260.0
120.0	4900.0	60914.0	122.0	43.0	560.0
61.0	2670.0	63743.0	178.0	27.0	351.0
67.0	2700.0	63490.0	172.0	35.0	455.0
67.0	2850.0	61022.0	152.0	34.0	250.0
58.0	2700.0	63616.0	183.0	13.0	170.0
48.0	2517.0	62564.0	172.0	13.0	170.0
67.0	3130.0	63616.0	166.0	20.0	260.0
237.0	10250.0	72160.0	184.0	68.0	884.0
213.0	9640.0	70919.6	189.0	80.0	1040.0
49.0	2290.0	61730.0	169.0	14.0	180.0
90.0	4400.0	66374.0	174.0	102.0	1330.0
87.0	3760.0	64650.0	181.0	23.0	300.0
55.0	2240.0	60750.0	158.0	10.0	130.0
85.0	3660.0	64342.0	185.0	7.0	90.0
172.0	7204.0	68079.0	168.0	59.0	770.0
155.0	6860.0	69784.0	183.0	106.0	1380.0
152.0	6960.0	70600.0	172.0	91.0	1180.0
130.0	5710.0	68750.0	178.0	71.0	920.0
123.0	5542.0	66555.0	187.0	12.0	160.0
67.0	3007.0	62401.0	169.0	19.2	248.0
69.0	3000.0	60551.0	141.0	35.0	460.0
143.0	5710.0	64469.0	78.0	78.0	620.0
87.0	3520.0	59862.0	136.0	8.0	110.0
110.0	5180.0	68424.0	173.0	21.0	270.0
113.0	5020.0	65666.0	170.0	8.0	100.0
110.0	4857.0	65975.0	172.0	19.0	250.0
111.0	4900.0	65358.0	167.0	28.0	360.0
115.0	5280.0	66501.0	174.0	96.0	1250.0
118.0	5430.0	67517.0	174.0	86.0	680.0
50.0	2280.0	63417.0	180.0	39.0	510.0
133.0	5600.0	66337.0	173.0	32.0	420.0
62.0	2640.0	62800.0	179.0	9.0	120.0
88.0	3800.0	63090.0	163.0	25.0	330.0
95.0	3920.0	64632.0	177.0	31.0	400.0
86.0	3708.0	65394.0	183.0	71.0	920.0
75.0	2950.0	62927.0	170.0	26.0	340.0
30.0	1760.0	63580.0	184.0	15.0	200.0
30.0	1530.0	62873.0	183.0	8.0	100.0
188.0	8250.0	68623.0	177.0	40.0	520.0
137.0	6160.0	67734.0	175.0	79.0	1030.0
101.0	4470.0	66991.0	180.0	62.0	800.0
95.0	4139.0	64034.0	170.0	18.0	230.0
75.0	3210.0	64959.0	182.0	33.0	440.0
77.0	3740.0	66972.0	179.0	36.0	470.0
96.0	4190.0	65104.0	182.0	24.0	320.0
96.0	4250.0	68260.0	178.0	133.0	1260.0
185.0	7709.0	65249.0	128.0	93.0	1210.0
106.0	4417.0	64759.0	172.0	23.0	300.0
71.0	3110.0	63018.0	162.0	26.0	340.0
131.0	5946.0	66211.0	172.0	72.0	936.0
46.0	2270.0	62691.0	153.0	7.0	100.0
73.0	2890.0	57975.0	93.0	26.8	348.6
123.0	4948.0	62709.0	135.0	55.0	720.0
53.0	2240.0	59499.0	111.0	9.0	110.0
45.0	2040.0	61585.0	141.0	7.0	90.0
205.0	8535.0	69712.0	183.0	83.0	1080.0
50.0	2110.0	62728.0	174.0	4.0	50.0
36.0	1640.0	62709.0	177.0	9.0	120.0
120.0	5100.0	66138.0	180.0	34.0	442.0
71.0	3200.0	65158.0	174.0	25.0	330.0
95.0	4200.0	65449.0	181.0	27.0	360.0
109.0	4660.0	65539.0	179.0	63.0	340.0
115.0	4750.0	65177.0	180.0	59.0	770.0
126.0	5230.0	65158.0	175.0	46.0	600.0
68.0	2900.0	61966.0	162.0	31.0	400.0
23.0	1390.0	61929.0	173.0	25.0	320.0
100.0	4640.0	66102.0	168.0	30.0	390.0
141.0	6263.0	66084.0	173.0	44.0	570.0
202.0	8010.0	67045.0	164.0	84.0	1090.0
153.0	6834.0	68206.0	182.0	71.0	920.0
116.0	4952.0	65830.0	167.0	22.0	290.0
153.0	6802.0	68006.0	180.0	44.0	570.0
140.0	6040.0	67335.0	171.0	42.0	560.0
99.0	4180.0	64342.0	173.0	35.4	458.0
76.0	3340.0	62818.0	147.0	31.0	200.0
135.0	5442.0	61476.0	125.0	39.2	507.0
178.0	7973.0	69548.0	176.0	119.0	940.0
56.0	2680.0	63816.0	178.0	55.0	720.0
125.0	5062.0	65122.0	166.0	87.0	1200.0
64.0	2930.0	61730.0	131.0	18.0	230.0
167.0	7297.0	68424.0	177.0	38.0	490.0
117.0	5080.0	65195.0	163.0	60.0	790.0
123.0	5360.0	66646.0	179.0	71.0	920.0
153.0	6690.0	68587.0	181.0	79.0	1020.0
112.0	5210.0	66192.0	174.0	31.0	400.0
219.0	9180.0	70600.0	176.0	81.0	1050.0
113.0	4990.0	64360.0	167.0	20.0	260.0
125.0	5687.0	66337.0	177.0	19.0	250.0
97.0	4050.0	64614.0	177.0	17.0	220.0
55.0	2340.0	59408.0	131.0	4.0	50.0
55.0	2427.0	63054.0	171.0	23.0	300.0
125.0	5415.0	65594.0	171.0	42.0	550.0
157.0	6770.0	68387.0	176.0	103.0	1340.0
96.0	4141.0	65557.0	180.0	97.0	1270.0
80.0	3570.0	67263.0	184.0	34.0	440.0
84.0	3430.0	63635.0	170.0	56.0	730.0
71.0	3150.0	62129.0	160.0	38.0	500.0
68.0	2690.0	59390.0	144.0	20.0	259.4
58.0	2500.0	60841.0	168.0	12.0	160.0
112.0	4790.0	64070.0	163.0	74.0	520.0
80.0	3315.0	62020.0	160.0	25.0	330.0
150.0	6240.0	68061.0	187.0	68.6	892.0
37.0	1760.0	61948.0	168.0	28.0	360.0
82.0	3540.0	64560.0	179.0	25.0	320.0
168.0	7451.0	68151.0	180.0	54.0	700.0
78.0	3746.0	66682.0	171.0	46.2	451.8
79.0	3070.0	56651.0	98.0	18.0	240.0
63.0	2620.0	61313.0	149.0	38.0	498.0
136.0	5750.0	67517.0	177.0	57.0	740.0
113.0	4860.0	66283.0	176.0	84.0	1090.0
75.0	3630.0	67172.0	178.0	31.0	400.0
116.0	5040.0	66102.0	178.0	50.0	650.0
128.0	5630.0	66954.0	159.0	39.0	510.0
43.0	1960.0	65920.0	188.0	27.0	350.0
124.0	5469.0	65884.0	179.0	54.0	700.0
146.0	6230.0	66827.0	173.0	106.0	1378.0
143.0	6110.0	68551.0	181.0	88.0	1140.0
95.0	3820.0	64143.0	169.0	48.0	620.0
64.0	3020.0	64270.0	178.0	57.0	740.0
102.0	4220.0	63326.0	161.0	47.0	610.0
59.0	5220.0	65830.0	175.0	67.0	870.0
107.0	4460.0	64759.0	178.0	86.0	1120.0
165.0	7364.0	67444.0	180.0	61.0	790.0
93.0	4220.0	64560.0	173.0	38.0	490.0
46.0	2335.0	62456.0	178.0	28.0	360.0
123.0	5640.0	66356.0	173.0	74.0	960.0
141.0	6662.0	68823.0	180.0	85.0	1100.0
58.0	2840.0	66301.0	176.0	11.0	140.0
60.0	2670.0	63308.0	182.0	36.0	470.0
136.0	5800.0	68478.0	181.0	78.0	1794.0
152.0	6530.0	67027.0	170.0	90.0	1170.0
38.0	1590.0	56234.0	97.0	7.0	90.0
86.0	3730.0	63725.0	170.0	54.0	270.0
111.0	4893.0	65648.0	165.0	79.0	1030.0
52.0	2490.0	63381.0	178.0	59.0	767.0
58.0	2880.0	63363.0	174.0	24.0	310.0
55.0	2476.0	61712.0	163.0	25.0	330.0
106.0	4440.0	66084.0	176.0	29.0	380.0
39.0	1740.0	57286.0	119.0	13.0	170.0
39.0	1810.0	62546.0	179.0	36.0	468.0
53.0	2390.0	62147.0	168.0	23.0	300.0
98.0	4300.0	67789.0	152.0	25.0	325.0
47.0	2300.0	63181.0	171.0	40.0	520.0
55.0	2480.0	61857.0	170.0	22.0	290.0
96.0	3870.0	64650.0	182.0	42.0	412.0
88.0	3610.0	64288.0	179.0	23.6	302.6
51.0	2380.0	65485.0	162.0	16.0	210.0
30.0	1450.0	61349.0	166.0	37.0	480.0
46.0	2090.0	62020.0	165.0	40.0	520.0
72.0	3050.0	61240.0	141.0	28.0	360.0
73.0	3206.0	63671.0	172.0	55.0	710.0
119.0	5230.0	66737.0	180.0	36.0	470.0
92.0	3750.0	63000.0	163.0	89.0	656.2
109.0	4980.0	66138.0	177.0	68.0	822.8
42.0	1820.0	62401.0	174.0	8.0	104.0
41.0	2118.0	64233.0	174.0	40.0	520.0
40.0	1940.0	62474.0	175.0	6.0	78.0
40.0	1940.0	63236.0	180.0	46.4	559.0
107.0	4400.0	63961.0	165.0	43.0	560.0
48.0	2100.0	61403.0	164.0	15.0	190.0
74.0	3150.0	62782.0	179.0	31.0	410.0
61.0	2717.0	62601.0	180.0	5.0	70.0
128.0	5990.0	67752.0	167.0	28.0	370.0
81.0	3530.0	65358.0	184.0	32.0	420.0
40.0	1770.0	55707.0	92.0	4.0	50.0
257.0	11160.0	72360.0	177.0	91.0	1180.0
133.0	6070.0	69022.0	186.0	56.0	730.0
201.0	8510.0	70238.0	177.0	80.2	1041.8
108.0	4540.0	65322.0	181.0	35.0	460.0
92.0	3920.0	64868.0	174.0	42.0	550.0
112.0	4810.0	65231.0	171.0	41.0	530.0
34.0	1400.0	51934.0	51.0	10.0	130.0
35.0	1690.0	59190.0	132.0	15.0	200.0
97.0	3700.0	57358.0	84.0	12.0	160.0
59.0	2400.0	62274.0	178.0	18.2	240.0
63.0	2902.0	61730.0	165.0	31.0	400.0
70.0	2680.0	61839.0	171.0	21.2	275.4
154.0	5960.0	64814.0	161.0	47.2	614.0
166.0	6880.0	66682.0	176.0	57.0	740.0
228.0	9800.0	70981.0	182.0	55.0	720.0
78.0	3578.0	64578.0	180.0	37.0	618.0
40.0	1918.0	61095.0	172.0	39.0	507.0
36.0	1840.0	60877.0	161.0	19.0	250.0
147.0	6340.0	67680.0	182.0	89.0	1150.0
148.0	7011.0	67970.0	180.0	31.0	400.0
177.0	7600.0	68278.0	165.0	32.0	420.0
126.0	5610.0	65358.0	172.0	57.0	740.0
143.0	6000.0	66737.0	176.0	29.0	380.0
133.0	5740.0	67172.0	183.0	63.0	820.0
131.0	5841.0	67353.0	185.0	41.0	530.0
130.0	5665.0	67136.0	177.0	36.0	470.0
63.0	2740.0	64179.0	170.0	29.6	385.4
62.0	2810.0	63000.0	159.0	10.0	130.0
144.0	5990.0	66174.0	180.0	27.0	350.0
183.0	8458.0	68115.0	166.0	76.0	990.0
124.0	5424.0	67118.0	166.0	23.0	300.0
136.0	5580.0	64687.0	166.0	27.0	350.0
103.0	4635.0	65394.0	174.0	28.0	360.0
116.0	5410.0	66156.0	181.0	34.0	440.0
117.0	4898.0	64850.0	180.0	13.0	170.0
139.0	6010.0	67821.4	181.0	84.2	1088.0
196.0	8440.0	68786.0	165.0	85.0	1110.0
150.0	5985.0	68097.0	187.0	57.0	740.0
98.0	4200.0	63199.0	164.0	21.0	270.0
133.0	5786.0	66011.0	175.0	34.0	440.0
154.0	7100.0	70691.0	167.0	83.0	1080.0
60.0	2590.0	61567.0	156.0	23.0	300.0
93.0	3987.0	63508.0	170.0	13.0	186.0
95.0	3670.0	62474.0	160.0	26.0	350.0
180.0	7920.0	70600.0	183.0	74.0	960.0
106.0	4360.0	65866.0	172.0	93.0	1210.0
117.0	4700.0	65322.0	167.0	90.0	1170.0
101.0	4390.0	63834.0	159.0	36.8	366.0
102.0	4649.0	65322.0	168.0	47.0	490.0
145.0	6163.0	66537.0	182.0	24.0	310.0
76.0	3560.0	65467.0	177.0	21.0	290.0
116.0	5292.0	66773.0	179.0	30.0	390.0
118.0	5034.0	65975.0	179.0	19.0	250.0
67.0	3200.0	63399.0	163.0	35.0	455.0
69.0	2980.0	63943.0	188.0	3.0	39.0
221.0	9480.0	70346.0	172.0	109.0	1420.0
131.0	5810.0	66374.0	178.0	60.0	790.0
101.0	4670.0	66755.0	165.0	41.0	540.0
98.0	3890.0	62456.0	157.0	48.0	630.0
144.0	6204.0	66755.0	177.0	71.0	920.0
149.0	6503.0	66229.0	170.0	72.0	940.0
124.0	5480.0	67099.0	156.0	28.0	360.0
88.0	4030.0	64397.0	144.0	25.0	330.0
138.0	6180.0	68170.0	178.0	68.0	880.0
124.0	5533.0	66610.0	174.0	94.0	1220.0
80.0	3840.0	65866.0	177.0	74.0	960.0
190.0	8110.0	69893.0	181.0	116.0	1510.0
113.0	4690.0	65122.0	173.0	31.0	410.0
76.0	3460.0	63816.0	167.0	11.0	140.0
101.0	4150.0	65249.0	179.0	26.0	340.0
136.0	5830.0	67426.0	181.0	90.0	1180.0
102.0	4760.0	66900.0	132.0	47.0	610.0
234.0	10013.0	72269.0	186.0	76.0	990.0
47.0	2155.0	62165.0	177.0	15.0	200.0
193.0	8390.0	69839.0	182.0	103.0	1340.0
173.0	7265.0	67698.0	171.0	126.0	1044.0
177.0	7320.0	68043.0	180.0	61.0	790.0
92.0	4150.0	65050.0	174.0	44.0	570.0
81.0	3340.0	60388.0	135.0	8.0	100.0
64.0	3010.0	64796.0	159.0	21.0	270.0
74.0	3170.0	62401.0	159.0	26.0	340.0
66.0	3170.0	66392.0	172.0	12.0	150.0
303.0	12688.0	73811.0	173.0	46.0	600.0
66.0	2770.0	58882.0	126.0	22.0	180.0
129.0	5880.0	69839.0	186.0	82.0	1060.0
133.0	5470.0	63562.0	147.0	22.0	290.0
71.0	2920.0	62456.0	166.0	23.0	300.0
75.0	3402.0	64016.0	172.0	24.0	310.0
75.0	3710.0	66047.0	172.0	16.0	210.0
52.0	2300.0	61222.0	164.0	21.0	270.0
71.0	3130.0	62800.0	166.0	43.0	230.0
61.0	2740.0	64233.0	182.0	36.0	470.0
44.0	2480.0	65394.0	171.0	21.0	280.0
150.0	6600.0	67353.0	177.0	76.0	990.0
101.0	4167.0	65521.0	185.0	67.0	870.0
103.0	4610.0	66464.0	173.0	53.0	640.0
178.0	7800.0	69185.0	173.0	47.0	620.0
150.0	6010.0	65594.0	167.0	16.0	210.0
50.0	2440.0	64650.0	170.0	14.0	180.0
98.0	4320.0	64215.0	168.0	31.0	400.0
105.0	4580.0	65304.0	174.0	52.0	240.0
99.0	4662.0	64904.0	167.0	41.0	60.0
48.0	2250.0	63834.0	182.0	14.0	180.0
52.0	2410.0	63236.0	163.0	30.0	420.0
152.0	6267.0	64632.0	141.0	60.0	780.0
110.0	4821.0	65449.0	166.0	76.0	990.0
91.0	3827.0	64124.0	182.0	74.0	960.0
196.0	8740.0	72523.0	181.0	89.0	1160.0
123.0	5451.0	65739.0	175.0	26.0	340.0
122.0	5355.0	64995.0	169.0	23.0	300.0
108.0	5110.0	66864.0	181.0	13.0	170.0
138.0	6462.0	67861.0	183.0	110.0	1430.0
125.0	5350.0	66029.0	168.0	66.0	860.0
153.0	6499.0	63852.0	139.0	60.0	780.0
123.0	5392.0	66664.0	188.0	125.0	1720.0
134.0	5288.0	57757.0	71.0	30.0	330.0
73.0	2993.0	63635.0	175.0	47.0	610.0
80.0	3550.0	65630.0	173.0	12.0	160.0
206.0	8800.0	68696.0	169.0	73.0	950.0
95.0	4150.0	63689.0	160.0	14.0	180.0
166.0	7116.0	67607.0	171.0	75.4	980.6
92.0	4170.0	65104.0	156.0	19.0	250.0
35.0	1610.0	62111.0	181.0	53.0	690.0
203.0	9433.0	70999.0	182.0	62.0	810.0
77.0	3226.0	62129.0	162.0	23.0	300.0
98.0	4400.0	65322.0	168.0	48.0	180.0
65.0	2960.0	64270.0	185.0	33.0	430.0
80.0	3440.0	64433.0	176.0	47.0	620.0
108.0	4550.0	64233.0	161.0	45.0	590.0
157.0	6599.0	66972.0	165.0	44.0	570.0
170.0	6862.0	65793.0	154.0	30.0	390.0
32.0	3410.0	63127.0	179.0	35.0	460.0
81.0	3918.0	65358.0	184.0	18.0	230.0
138.0	6630.0	68460.0	178.0	131.0	1703.0
48.0	2322.0	61948.0	173.0	9.0	120.0
86.0	3690.0	64270.0	183.0	12.0	150.0
36.0	1870.0	62492.0	151.0	11.0	140.0
48.0	2330.0	62038.0	167.0	12.0	150.0
129.0	5673.0	66682.0	183.0	100.0	1299.0
134.0	6160.0	69548.0	172.0	99.0	1287.0
170.0	7551.0	69167.0	180.0	45.0	590.0
71.0	3120.0	63018.0	180.0	44.0	570.0
32.0	1568.0	63000.0	181.0	24.0	310.0
70.0	3160.0	64632.0	162.0	35.8	382.0
71.0	2960.0	63399.0	174.0	28.0	360.0
141.0	6243.0	65430.0	166.0	18.2	23.0
82.0	3596.0	63326.0	173.0	20.0	260.0
184.0	8220.0	70564.0	186.0	101.0	1313.0
94.0	3880.0	63290.0	166.0	31.0	404.0
168.0	7370.0	69058.0	173.0	78.0	1020.0
149.0	6712.0	68133.0	183.0	87.0	1130.0
138.0	6190.0	66011.0	173.0	37.0	480.0
208.0	7980.0	61149.0	63.0	24.0	320.0
64.0	3240.0	65902.0	162.0	29.0	380.0
92.0	3500.0	56741.0	94.0	16.0	210.0
82.0	3098.0	55834.0	91.0	4.0	50.0
79.0	3420.0	64360.0	169.0	56.0	260.0
88.0	3915.0	63671.0	173.0	38.2	497.8
79.0	3551.0	63635.0	172.0	32.0	420.0
155.0	6430.0	67027.0	178.0	52.0	680.0
55.0	2420.0	62347.0	167.0	12.0	160.0
225.0	9440.0	70002.0	174.0	67.0	870.0
116.0	4997.0	65322.0	180.0	67.0	870.0
241.0	10725.0	71798.0	176.0	72.0	940.0
135.0	5890.0	65684.0	169.0	39.0	500.0
111.0	4770.0	66138.0	177.0	21.0	270.0
127.0	5730.0	66682.0	176.0	45.0	590.0
175.0	7560.0	69458.0	183.0	34.0	440.0
124.0	5510.0	67118.0	175.0	35.0	450.0
120.0	5360.0	66301.0	171.0	78.0	1010.0
100.0	4650.0	68043.0	181.0	40.0	520.0
100.0	4440.0	63943.0	169.0	36.0	470.0
105.0	4560.0	64632.0	177.0	35.0	330.0
119.0	5090.0	65376.0	171.0	32.0	410.0
98.0	3950.0	64796.0	183.0	56.0	220.0
108.0	4650.0	64977.0	165.0	35.0	460.0
114.0	5290.0	68387.0	181.0	69.0	897.0
128.0	5510.0	65430.0	169.0	47.0	610.0
142.0	5610.0	65340.0	165.0	64.0	830.0
54.0	2530.0	61911.0	168.0	12.0	160.0
190.0	8410.0	70111.0	181.0	84.0	1100.0
54.0	2650.0	62891.0	175.0	29.0	380.0
